image_id,file_name,image_url,caption,mask_url,categories,thumbnail_url
154,sheep_154.jpg,https://picsum.photos/seed/sheep154/400/300,A small sheep sitting on a mountain.,https://picsum.photos/seed/sheep154mask/400/300,sheep,https://picsum.photos/seed/sheep154/100/75
155,food_155.jpg,https://picsum.photos/seed/food155/400/300,A food with red color standing in the sofa.,https://picsum.photos/seed/food155mask/400/300,food,https://picsum.photos/seed/food155/100/75
156,cow_156.jpg,https://picsum.photos/seed/cow156/400/300,The cow looks very slow while it is flying.,https://picsum.photos/seed/cow156mask/400/300,cow,https://picsum.photos/seed/cow156/100/75
157,train_157.jpg,https://picsum.photos/seed/train157/400/300,A blue train sitting on a mountain.,https://picsum.photos/seed/train157mask/400/300,train,https://picsum.photos/seed/train157/100/75
158,bicycle_158.jpg,https://picsum.photos/seed/bicycle158/400/300,A blue bicycle sitting on a sofa.,https://picsum.photos/seed/bicycle158mask/400/300,bicycle,https://picsum.photos/seed/bicycle158/100/75
159,dog_159.jpg,https://picsum.photos/seed/dog159/400/300,A cute dog sitting on a garden.,https://picsum.photos/seed/dog159mask/400/300,dog,https://picsum.photos/seed/dog159/100/75
160,phone_160.jpg,https://picsum.photos/seed/phone160/400/300,The phone is walking near the beach.,https://picsum.photos/seed/phone160mask/400/300,phone,https://picsum.photos/seed/phone160/100/75
161,bus_161.jpg,https://picsum.photos/seed/bus161/400/300,A fast bus sitting on a garden.,https://picsum.photos/seed/bus161mask/400/300,bus,https://picsum.photos/seed/bus161/100/75
162,dog_162.jpg,https://picsum.photos/seed/dog162/400/300,The dog looks very red while it is sitting.,https://picsum.photos/seed/dog162mask/400/300,dog,https://picsum.photos/seed/dog162/100/75
163,table_163.jpg,https://picsum.photos/seed/table163/400/300,The table is sleeping near the house.,https://picsum.photos/seed/table163mask/400/300,table,https://picsum.photos/seed/table163/100/75
164,bus_164.jpg,https://picsum.photos/seed/bus164/400/300,A angry bus flying in the street.,https://picsum.photos/seed/bus164mask/400/300,bus,https://picsum.photos/seed/bus164/100/75
165,food_165.jpg,https://picsum.photos/seed/food165/400/300,The food is flying near the park.,https://picsum.photos/seed/food165mask/400/300,food,https://picsum.photos/seed/food165/100/75
166,tree_166.jpg,https://picsum.photos/seed/tree166/400/300,The tree looks very happy while it is walking.,https://picsum.photos/seed/tree166mask/400/300,tree,https://picsum.photos/seed/tree166/100/75
167,sheep_167.jpg,https://picsum.photos/seed/sheep167/400/300,A sheep with green color standing in the garden.,https://picsum.photos/seed/sheep167mask/400/300,sheep,https://picsum.photos/seed/sheep167/100/75
168,sheep_168.jpg,https://picsum.photos/seed/sheep168/400/300,The sheep is standing near the forest.,https://picsum.photos/seed/sheep168mask/400/300,sheep,https://picsum.photos/seed/sheep168/100/75
169,bird_169.jpg,https://picsum.photos/seed/bird169/400/300,A slow bird sitting on a beach.,https://picsum.photos/seed/bird169mask/400/300,bird,https://picsum.photos/seed/bird169/100/75
170,bicycle_170.jpg,https://picsum.photos/seed/bicycle170/400/300,The bicycle looks very fast while it is sitting.,https://picsum.photos/seed/bicycle170mask/400/300,bicycle,https://picsum.photos/seed/bicycle170/100/75
171,giraffe_171.jpg,https://picsum.photos/seed/giraffe171/400/300,A small giraffe sitting on a sofa.,https://picsum.photos/seed/giraffe171mask/400/300,giraffe,https://picsum.photos/seed/giraffe171/100/75
172,airplane_172.jpg,https://picsum.photos/seed/airplane172/400/300,A airplane with green color standing in the mountain.,https://picsum.photos/seed/airplane172mask/400/300,airplane,https://picsum.photos/seed/airplane172/100/75
173,train_173.jpg,https://picsum.photos/seed/train173/400/300,A train with red color standing in the forest.,https://picsum.photos/seed/train173mask/400/300,train,https://picsum.photos/seed/train173/100/75
174,dog_174.jpg,https://picsum.photos/seed/dog174/400/300,A fast dog sitting on a house.,https://picsum.photos/seed/dog174mask/400/300,dog,https://picsum.photos/seed/dog174/100/75
175,giraffe_175.jpg,https://picsum.photos/seed/giraffe175/400/300,The giraffe is sleeping near the garden.,https://picsum.photos/seed/giraffe175mask/400/300,giraffe,https://picsum.photos/seed/giraffe175/100/75
176,sheep_176.jpg,https://picsum.photos/seed/sheep176/400/300,A fast sheep sitting in the street.,https://picsum.photos/seed/sheep176mask/400/300,sheep,https://picsum.photos/seed/sheep176/100/75
177,cow_177.jpg,https://picsum.photos/seed/cow177/400/300,The cow looks very blue while it is running.,https://picsum.photos/seed/cow177mask/400/300,cow,https://picsum.photos/seed/cow177/100/75
178,bear_178.jpg,https://picsum.photos/seed/bear178/400/300,The bear looks very brown while it is flying.,https://picsum.photos/seed/bear178mask/400/300,bear,https://picsum.photos/seed/bear178/100/75
179,sheep_179.jpg,https://picsum.photos/seed/sheep179/400/300,A fast sheep sitting in the mountain.,https://picsum.photos/seed/sheep179mask/400/300,sheep,https://picsum.photos/seed/sheep179/100/75
180,train_180.jpg,https://picsum.photos/seed/train180/400/300,A train with white color standing in the street.,https://picsum.photos/seed/train180mask/400/300,train,https://picsum.photos/seed/train180/100/75
181,bear_181.jpg,https://picsum.photos/seed/bear181/400/300,A bear with red color standing in the beach.,https://picsum.photos/seed/bear181mask/400/300,bear,https://picsum.photos/seed/bear181/100/75
182,giraffe_182.jpg,https://picsum.photos/seed/giraffe182/400/300,The giraffe is walking near the park.,https://picsum.photos/seed/giraffe182mask/400/300,giraffe,https://picsum.photos/seed/giraffe182/100/75
183,table_183.jpg,https://picsum.photos/seed/table183/400/300,The table is running near the sofa.,https://picsum.photos/seed/table183mask/400/300,table,https://picsum.photos/seed/table183/100/75
184,bear_184.jpg,https://picsum.photos/seed/bear184/400/300,The bear looks very small while it is jumping.,https://picsum.photos/seed/bear184mask/400/300,bear,https://picsum.photos/seed/bear184/100/75
185,bus_185.jpg,https://picsum.photos/seed/bus185/400/300,A slow bus sitting on a forest.,https://picsum.photos/seed/bus185mask/400/300,bus,https://picsum.photos/seed/bus185/100/75
186,boat_186.jpg,https://picsum.photos/seed/boat186/400/300,A boat with green color standing in the house.,https://picsum.photos/seed/boat186mask/400/300,boat,https://picsum.photos/seed/boat186/100/75
187,car_187.jpg,https://picsum.photos/seed/car187/400/300,A car with blue color standing in the mountain.,https://picsum.photos/seed/car187mask/400/300,car,https://picsum.photos/seed/car187/100/75
188,zebra_188.jpg,https://picsum.photos/seed/zebra188/400/300,A angry zebra sitting on a house.,https://picsum.photos/seed/zebra188mask/400/300,zebra,https://picsum.photos/seed/zebra188/100/75
189,food_189.jpg,https://picsum.photos/seed/food189/400/300,A food with yellow color standing in the beach.,https://picsum.photos/seed/food189mask/400/300,food,https://picsum.photos/seed/food189/100/75
190,cat_190.jpg,https://picsum.photos/seed/cat190/400/300,A small cat sitting on a house.,https://picsum.photos/seed/cat190mask/400/300,cat,https://picsum.photos/seed/cat190/100/75
191,airplane_191.jpg,https://picsum.photos/seed/airplane191/400/300,A red airplane flying in the house.,https://picsum.photos/seed/airplane191mask/400/300,airplane,https://picsum.photos/seed/airplane191/100/75
192,chair_192.jpg,https://picsum.photos/seed/chair192/400/300,A large chair sitting on a forest.,https://picsum.photos/seed/chair192mask/400/300,chair,https://picsum.photos/seed/chair192/100/75
193,tree_193.jpg,https://picsum.photos/seed/tree193/400/300,A tree with black color standing in the forest.,https://picsum.photos/seed/tree193mask/400/300,tree,https://picsum.photos/seed/tree193/100/75
194,elephant_194.jpg,https://picsum.photos/seed/elephant194/400/300,The elephant is running near the house.,https://picsum.photos/seed/elephant194mask/400/300,elephant,https://picsum.photos/seed/elephant194/100/75
195,bear_195.jpg,https://picsum.photos/seed/bear195/400/300,A cute bear flying in the house.,https://picsum.photos/seed/bear195mask/400/300,bear,https://picsum.photos/seed/bear195/100/75
196,bear_196.jpg,https://picsum.photos/seed/bear196/400/300,A blue bear eating in the park.,https://picsum.photos/seed/bear196mask/400/300,bear,https://picsum.photos/seed/bear196/100/75
197,bicycle_197.jpg,https://picsum.photos/seed/bicycle197/400/300,A brown bicycle sitting in the beach.,https://picsum.photos/seed/bicycle197mask/400/300,bicycle,https://picsum.photos/seed/bicycle197/100/75
198,chair_198.jpg,https://picsum.photos/seed/chair198/400/300,A blue chair eating in the forest.,https://picsum.photos/seed/chair198mask/400/300,chair,https://picsum.photos/seed/chair198/100/75
199,person_199.jpg,https://picsum.photos/seed/person199/400/300,The person looks very cute while it is standing.,https://picsum.photos/seed/person199mask/400/300,person,https://picsum.photos/seed/person199/100/75
200,dog_200.jpg,https://picsum.photos/seed/dog200/400/300,A angry dog running in the mountain.,https://picsum.photos/seed/dog200mask/400/300,dog,https://picsum.photos/seed/dog200/100/75
201,car_201.jpg,https://picsum.photos/seed/car201/400/300,A happy car sitting on a beach.,https://picsum.photos/seed/car201mask/400/300,car,https://picsum.photos/seed/car201/100/75
202,building_202.jpg,https://picsum.photos/seed/building202/400/300,The building is eating near the park.,https://picsum.photos/seed/building202mask/400/300,building,https://picsum.photos/seed/building202/100/75
203,tree_203.jpg,https://picsum.photos/seed/tree203/400/300,A fast tree eating in the garden.,https://picsum.photos/seed/tree203mask/400/300,tree,https://picsum.photos/seed/tree203/100/75
204,computer_204.jpg,https://picsum.photos/seed/computer204/400/300,The computer is standing near the sofa.,https://picsum.photos/seed/computer204mask/400/300,computer,https://picsum.photos/seed/computer204/100/75
205,zebra_205.jpg,https://picsum.photos/seed/zebra205/400/300,A blue zebra sleeping in the garden.,https://picsum.photos/seed/zebra205mask/400/300,zebra,https://picsum.photos/seed/zebra205/100/75
206,horse_206.jpg,https://picsum.photos/seed/horse206/400/300,A cute horse sitting on a garden.,https://picsum.photos/seed/horse206mask/400/300,horse,https://picsum.photos/seed/horse206/100/75
207,zebra_207.jpg,https://picsum.photos/seed/zebra207/400/300,The zebra looks very slow while it is walking.,https://picsum.photos/seed/zebra207mask/400/300,zebra,https://picsum.photos/seed/zebra207/100/75
208,boat_208.jpg,https://picsum.photos/seed/boat208/400/300,The boat looks very fast while it is running.,https://picsum.photos/seed/boat208mask/400/300,boat,https://picsum.photos/seed/boat208/100/75
209,giraffe_209.jpg,https://picsum.photos/seed/giraffe209/400/300,The giraffe looks very blue while it is walking.,https://picsum.photos/seed/giraffe209mask/400/300,giraffe,https://picsum.photos/seed/giraffe209/100/75
210,boat_210.jpg,https://picsum.photos/seed/boat210/400/300,A angry boat sitting on a park.,https://picsum.photos/seed/boat210mask/400/300,boat,https://picsum.photos/seed/boat210/100/75
211,tree_211.jpg,https://picsum.photos/seed/tree211/400/300,A tree with black color standing in the beach.,https://picsum.photos/seed/tree211mask/400/300,tree,https://picsum.photos/seed/tree211/100/75
212,bird_212.jpg,https://picsum.photos/seed/bird212/400/300,The bird looks very fast while it is jumping.,https://picsum.photos/seed/bird212mask/400/300,bird,https://picsum.photos/seed/bird212/100/75
213,boat_213.jpg,https://picsum.photos/seed/boat213/400/300,The boat looks very slow while it is sleeping.,https://picsum.photos/seed/boat213mask/400/300,boat,https://picsum.photos/seed/boat213/100/75
214,bear_214.jpg,https://picsum.photos/seed/bear214/400/300,A bear with black color standing in the beach.,https://picsum.photos/seed/bear214mask/400/300,bear,https://picsum.photos/seed/bear214/100/75
215,sheep_215.jpg,https://picsum.photos/seed/sheep215/400/300,A sheep with yellow color standing in the sofa.,https://picsum.photos/seed/sheep215mask/400/300,sheep,https://picsum.photos/seed/sheep215/100/75
216,car_216.jpg,https://picsum.photos/seed/car216/400/300,The car is jumping near the mountain.,https://picsum.photos/seed/car216mask/400/300,car,https://picsum.photos/seed/car216/100/75
217,person_217.jpg,https://picsum.photos/seed/person217/400/300,A person with black color standing in the mountain.,https://picsum.photos/seed/person217mask/400/300,person,https://picsum.photos/seed/person217/100/75
218,zebra_218.jpg,https://picsum.photos/seed/zebra218/400/300,A zebra with red color standing in the street.,https://picsum.photos/seed/zebra218mask/400/300,zebra,https://picsum.photos/seed/zebra218/100/75
219,train_219.jpg,https://picsum.photos/seed/train219/400/300,The train looks very fast while it is jumping.,https://picsum.photos/seed/train219mask/400/300,train,https://picsum.photos/seed/train219/100/75
220,tree_220.jpg,https://picsum.photos/seed/tree220/400/300,A happy tree sitting on a house.,https://picsum.photos/seed/tree220mask/400/300,tree,https://picsum.photos/seed/tree220/100/75
221,person_221.jpg,https://picsum.photos/seed/person221/400/300,A cute person eating in the park.,https://picsum.photos/seed/person221mask/400/300,person,https://picsum.photos/seed/person221/100/75
222,dog_222.jpg,https://picsum.photos/seed/dog222/400/300,The dog looks very small while it is sitting.,https://picsum.photos/seed/dog222mask/400/300,dog,https://picsum.photos/seed/dog222/100/75
223,giraffe_223.jpg,https://picsum.photos/seed/giraffe223/400/300,A brown giraffe sitting on a park.,https://picsum.photos/seed/giraffe223mask/400/300,giraffe,https://picsum.photos/seed/giraffe223/100/75
224,phone_224.jpg,https://picsum.photos/seed/phone224/400/300,The phone is running near the garden.,https://picsum.photos/seed/phone224mask/400/300,phone,https://picsum.photos/seed/phone224/100/75
225,cow_225.jpg,https://picsum.photos/seed/cow225/400/300,A cow with white color standing in the garden.,https://picsum.photos/seed/cow225mask/400/300,cow,https://picsum.photos/seed/cow225/100/75
226,boat_226.jpg,https://picsum.photos/seed/boat226/400/300,The boat looks very slow while it is sitting.,https://picsum.photos/seed/boat226mask/400/300,boat,https://picsum.photos/seed/boat226/100/75
